customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract,internet_service,online_security,tech_support,streaming_tv,paperless_billing,payment_method,monthly_charges,total_charges,num_support_calls,churn
CUST-10714,Female,1,No,No,4,Month-to-month,DSL,No internet service,No internet service,No internet service,No,Credit card,77.74,273.65,2,Yes
CUST-10715,Female,0,No,No,47,Month-to-month,DSL,No internet service,Yes,No internet service,Yes,Bank transfer,89.75,4259.54,2,No
CUST-10716,Female,0,No,No,41,Two year,No,No,No internet service,No internet service,Yes,Credit card,86.26,3505.98,0,No
CUST-10717,Male,1,Yes,No,44,Month-to-month,Fiber optic,Yes,Yes,No internet service,Yes,Credit card,75.85,3372.74,0,No
CUST-10718,Male,1,No,No,57,Month-to-month,Fiber optic,No internet service,Yes,No internet service,Yes,Bank transfer,35.63,1953.49,1,No
CUST-10719,Female,0,Yes,No,5,One year,DSL,No internet service,Yes,Yes,Yes,Electronic check,77.2,301.37,5,Yes
CUST-10720,Male,0,No,No,53,Month-to-month,Fiber optic,Yes,No,Yes,No,Credit card,67.31,3561.78,0,No
CUST-10721,Female,0,No,No,20,One year,DSL,No internet service,No,Yes,Yes,Bank transfer,57.53,1222.38,1,No
CUST-10722,Female,0,Yes,No,11,Month-to-month,No,No,No,Yes,Yes,Electronic check,92.24,1041.45,0,Yes
CUST-10723,Male,0,No,Yes,32,Month-to-month,No,No internet service,No,No,No,Credit card,61.97,2009.5,0,No
CUST-10724,Female,1,Yes,No,1,Month-to-month,Fiber optic,No,No internet service,No,Yes,Mailed check,54.41,97.42,1,Yes
CUST-10725,Male,0,Yes,No,46,Month-to-month,No,Yes,Yes,No internet service,Yes,Credit card,87.48,4004.23,2,Yes
CUST-10726,Female,0,No,Yes,41,Month-to-month,DSL,No,No,No,No,Mailed check,56.9,2363.44,0,No
CUST-10727,Male,0,No,Yes,37,One year,DSL,Yes,No,No internet service,No,Electronic check,53.41,1947.19,1,No
CUST-10728,Male,0,No,No,2,One year,Fiber optic,Yes,No,No,No,Mailed check,42.46,69.22,2,Yes
CUST-10729,Female,0,No,No,55,One year,Fiber optic,No internet service,Yes,No internet service,Yes,Mailed check,48.6,2663.51,2,No
CUST-10730,Female,0,No,No,2,Month-to-month,No,No internet service,Yes,No internet service,Yes,Credit card,50.31,73.34,0,No
CUST-10731,Male,0,Yes,No,19,Two year,DSL,No,No,No,No,Electronic check,77.42,1467.68,1,No
CUST-10732,Female,0,No,No,28,Month-to-month,Fiber optic,Yes,No,No internet service,No,Credit card,44.62,1236.63,1,Yes
CUST-10733,Female,1,Yes,No,51,Two year,DSL,No,No internet service,No internet service,Yes,Electronic check,27.84,1384.46,0,No
CUST-10734,Male,0,Yes,Yes,29,One year,DSL,Yes,No,Yes,No,Credit card,71.06,2053.71,2,No
CUST-10735,Female,1,Yes,No,59,One year,Fiber optic,No,No,Yes,No,Bank transfer,52.32,3094.64,3,No
CUST-10736,Female,0,Yes,Yes,68,Month-to-month,No,No,Yes,Yes,Yes,Mailed check,64.67,4342.57,2,Yes
CUST-10737,Male,0,Yes,No,55,One year,Fiber optic,Yes,Yes,No internet service,Yes,Credit card,90.65,5006.62,0,No
CUST-10738,Female,0,No,No,2,One year,Fiber optic,No,No,No,Yes,Mailed check,66.43,108.18,0,Yes
CUST-10739,Female,0,No,No,56,Month-to-month,DSL,No,No,No,No,Bank transfer,95.19,5340.55,2,Yes
CUST-10740,Female,0,Yes,No,15,Two year,DSL,No internet service,Yes,Yes,Yes,Electronic check,63.64,921.34,0,Yes
CUST-10741,Female,0,Yes,No,64,Month-to-month,DSL,No internet service,No internet service,No,No,Electronic check,85.14,5501.48,0,No
CUST-10742,Female,0,No,Yes,71,Month-to-month,No,No internet service,Yes,No,Yes,Mailed check,54.05,3885.36,1,No
CUST-10743,Male,0,Yes,Yes,6,One year,DSL,No internet service,Yes,No,No,Electronic check,67.15,,1,No
CUST-10744,Female,0,No,Yes,7,Two year,DSL,Yes,No,Yes,Yes,Electronic check,46.34,350.63,2,Yes
CUST-10745,Male,0,No,Yes,50,Month-to-month,Fiber optic,No,No internet service,No internet service,No,Mailed check,48.72,2508.31,3,No
CUST-10746,Female,0,Yes,No,10,Month-to-month,Fiber optic,No,No,No,Yes,Bank transfer,60.51,557.69,1,Yes
CUST-10747,Male,0,No,No,70,Month-to-month,Fiber optic,No internet service,No,Yes,No,Electronic check,38.43,2646.65,4,No
CUST-10748,Male,0,No,No,39,Month-to-month,DSL,No,No internet service,Yes,No,Credit card,68.19,2696.16,2,No
CUST-10749,Male,0,No,No,41,Month-to-month,Fiber optic,No internet service,Yes,Yes,Yes,Credit card,58.94,2351.18,2,No
CUST-10750,Female,0,Yes,Yes,62,Month-to-month,Fiber optic,No,No,Yes,No,Credit card,69.69,4281.9,1,No
CUST-10751,Male,0,No,Yes,15,One year,DSL,Yes,No,No internet service,Yes,Electronic check,38.74,530.37,2,No
CUST-10752,Male,0,No,No,40,Month-to-month,Fiber optic,No internet service,No,No internet service,No,Credit card,79.03,3198.57,0,No
CUST-10753,Female,0,Yes,No,72,Month-to-month,DSL,No internet service,No internet service,No internet service,Yes,Electronic check,98.95,7089.78,1,Yes
CUST-10754,Female,1,No,No,1,Month-to-month,No,Yes,No internet service,Yes,No,Electronic check,94.73,80.5,1,Yes
CUST-10755,Male,0,No,Yes,12,Month-to-month,No,Yes,No,No,No,Bank transfer,103.08,1199.54,2,Yes
CUST-10756,Female,1,Yes,No,10,Month-to-month,DSL,No internet service,No internet service,Yes,No,Credit card,65.85,715.93,4,Yes
CUST-10757,Male,0,Yes,No,24,Month-to-month,Fiber optic,Yes,No internet service,Yes,Yes,Electronic check,57.95,1347.83,2,Yes
CUST-10758,Male,0,No,No,9,Month-to-month,Fiber optic,Yes,No,No,Yes,Mailed check,74.75,602.37,2,Yes
CUST-10759,Female,0,Yes,Yes,12,Month-to-month,No,No,No internet service,No,No,Mailed check,60.24,650.54,2,No
CUST-10760,Male,0,No,Yes,62,One year,Fiber optic,Yes,No,No internet service,Yes,Bank transfer,30.19,1906.46,1,No
CUST-10761,Female,1,Yes,No,33,Two year,Fiber optic,Yes,Yes,Yes,No,Bank transfer,81.39,2724.16,0,No
CUST-10762,Female,0,No,No,26,Month-to-month,DSL,No internet service,Yes,No internet service,Yes,Bank transfer,60.31,1630.49,1,No
CUST-10763,Female,0,No,No,30,Month-to-month,DSL,Yes,Yes,Yes,Yes,Electronic check,35.65,1006.45,1,Yes
CUST-10764,Male,0,No,No,70,Month-to-month,Fiber optic,No internet service,Yes,Yes,No,Credit card,54.83,3826.54,2,No
CUST-10765,Female,0,No,No,35,Month-to-month,Fiber optic,No,Yes,Yes,Yes,Bank transfer,60.77,2248.31,0,Yes
CUST-10766,Female,0,Yes,No,34,One year,No,Yes,Yes,Yes,Yes,Bank transfer,65.24,2203.04,1,No
CUST-10767,Male,0,Yes,No,67,One year,No,Yes,No,No,Yes,Mailed check,65.48,4358.99,3,No
CUST-10768,Male,0,No,No,2,Month-to-month,Fiber optic,No,No,Yes,No,Electronic check,92.38,183.71,2,Yes
CUST-10769,Male,1,No,No,34,Month-to-month,Fiber optic,No,No,Yes,Yes,Bank transfer,39.23,1360.32,2,No
CUST-10770,Female,0,Yes,No,54,Month-to-month,No,No internet service,No,No,No,Mailed check,61.96,3371.5,1,No
CUST-10771,Female,0,No,No,37,Month-to-month,No,Yes,Yes,Yes,Yes,Electronic check,47.42,1723.82,0,No
CUST-10772,Male,0,No,No,63,Two year,No,No,No,No internet service,Yes,Bank transfer,90.12,5648.31,2,No
CUST-10773,Female,1,Yes,No,64,Month-to-month,No,No internet service,No internet service,Yes,Yes,Mailed check,53.77,3426.46,3,No
CUST-10774,Female,1,Yes,No,24,Month-to-month,Fiber optic,Yes,Yes,No internet service,Yes,Credit card,58.12,1358.38,1,No
CUST-10775,Female,0,No,No,59,Month-to-month,Fiber optic,No internet service,Yes,No,Yes,Bank transfer,85.99,5011.67,1,Yes
CUST-10776,Male,0,No,No,17,Month-to-month,Fiber optic,No internet service,No,No internet service,Yes,Mailed check,91.5,1645.9,1,No
CUST-10777,Male,0,Yes,No,17,Month-to-month,DSL,Yes,No internet service,Yes,Yes,Electronic check,94.45,1585.3,0,No
CUST-10778,Male,1,No,No,71,Month-to-month,Fiber optic,Yes,No,Yes,No,Mailed check,32.14,2264.43,1,Yes
CUST-10779,Female,0,No,No,0,Month-to-month,Fiber optic,No internet service,No internet service,Yes,Yes,Electronic check,74.66,0.0,1,Yes
CUST-10780,Female,0,Yes,No,25,Month-to-month,Fiber optic,No internet service,Yes,Yes,Yes,Electronic check,70.4,1755.97,0,No
CUST-10781,Female,0,Yes,No,45,One year,DSL,Yes,Yes,No,Yes,Mailed check,63.98,2900.84,3,No
CUST-10782,Male,0,No,No,30,Month-to-month,Fiber optic,No internet service,No,No,Yes,Bank transfer,66.33,1966.64,1,Yes
CUST-10783,Male,0,Yes,Yes,61,Month-to-month,Fiber optic,Yes,Yes,No internet service,No,Electronic check,90.72,5590.89,2,No
CUST-10784,Male,0,Yes,No,18,Two year,Fiber optic,Yes,Yes,No internet service,No,Electronic check,85.77,1573.75,3,Yes
CUST-10785,Female,0,Yes,No,40,Month-to-month,DSL,No,Yes,No internet service,No,Electronic check,82.94,3308.06,1,No
CUST-10786,Male,1,No,No,9,Two year,Fiber optic,No internet service,Yes,No,Yes,Credit card,69.14,588.95,1,No
CUST-10787,Female,0,Yes,No,15,Two year,DSL,Yes,No internet service,No,Yes,Credit card,110.41,1710.4,1,No
CUST-10788,Female,0,No,No,12,Month-to-month,DSL,No,No internet service,No internet service,No,Mailed check,56.99,675.78,2,Yes
CUST-10789,Male,0,No,No,54,Month-to-month,Fiber optic,Yes,No,No internet service,No,Mailed check,32.68,1702.58,1,No
CUST-10790,Male,1,Yes,No,14,Two year,No,Yes,No internet service,No,Yes,Mailed check,59.7,886.85,1,No
CUST-10791,Male,0,Yes,No,48,Month-to-month,Fiber optic,No internet service,No internet service,No internet service,Yes,Bank transfer,66.15,3138.88,1,No
CUST-10792,Female,0,Yes,No,25,Month-to-month,Fiber optic,No,Yes,Yes,No,Bank transfer,91.06,2319.93,1,Yes
CUST-10793,Female,0,Yes,No,41,One year,No,No internet service,No,No internet service,No,Mailed check,54.78,2120.27,3,Yes
CUST-10794,Male,0,No,No,63,Month-to-month,Fiber optic,No internet service,No internet service,No internet service,Yes,Bank transfer,74.82,4695.23,1,No
CUST-10795,Male,0,No,No,63,Two year,No,No internet service,No,No,Yes,Electronic check,35.46,2291.98,2,No
CUST-10796,Female,0,No,No,0,One year,DSL,Yes,No,No,No,Bank transfer,86.63,0.26,1,No
CUST-10797,Male,0,No,Yes,57,Two year,Fiber optic,No internet service,No internet service,Yes,No,Credit card,66.37,3813.0,1,No
CUST-10798,Male,0,No,No,69,One year,DSL,No internet service,No,No,Yes,Electronic check,59.39,4052.81,1,No
CUST-10799,Male,0,No,Yes,48,One year,Fiber optic,No,No,Yes,Yes,Bank transfer,107.63,,0,No
CUST-10800,Male,1,No,No,13,Month-to-month,No,Yes,No internet service,No internet service,Yes,Bank transfer,86.4,1123.39,3,Yes
CUST-10801,Male,0,Yes,No,48,Two year,Fiber optic,Yes,No internet service,Yes,No,Credit card,44.2,2133.77,1,No
CUST-10802,Female,0,No,No,46,Two year,Fiber optic,No,No,Yes,No,Credit card,62.81,2991.22,4,No
CUST-10803,Female,0,Yes,No,48,Two year,DSL,Yes,No,No,Yes,Electronic check,119.73,5812.27,4,No
CUST-10804,Female,0,No,No,31,One year,No,Yes,Yes,No internet service,Yes,Electronic check,104.58,3281.58,2,Yes
CUST-10805,Female,0,Yes,No,38,One year,Fiber optic,No,Yes,No internet service,No,Electronic check,83.46,3211.71,4,Yes
CUST-10806,Female,0,No,No,47,Month-to-month,DSL,No,No internet service,No,Yes,Bank transfer,28.06,1273.36,0,No
CUST-10807,Male,0,No,No,33,Two year,No,No internet service,Yes,Yes,Yes,Bank transfer,91.64,3000.56,0,No
CUST-10808,Male,0,Yes,No,56,Month-to-month,Fiber optic,No internet service,No internet service,No internet service,Yes,Bank transfer,52.3,2852.17,4,No
CUST-10809,Female,1,No,No,51,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Mailed check,91.47,4601.49,2,No
CUST-10810,Male,1,No,Yes,22,Month-to-month,DSL,Yes,No,No,No,Electronic check,50.55,1067.77,1,Yes
CUST-10811,Female,0,No,Yes,44,One year,DSL,Yes,No internet service,No internet service,Yes,Electronic check,74.78,3288.86,0,No
CUST-10812,Female,0,Yes,No,55,One year,No,Yes,No internet service,No,No,Mailed check,52.19,2809.2,1,No
CUST-10813,Male,0,No,Yes,35,Month-to-month,Fiber optic,No,No,No,No,Mailed check,57.73,2018.59,1,Yes
CUST-10814,Female,0,No,No,52,Month-to-month,No,No internet service,No internet service,No internet service,Yes,Mailed check,77.44,4019.18,1,Yes
CUST-10815,Female,0,Yes,Yes,9,Month-to-month,DSL,No internet service,No,Yes,No,Electronic check,38.62,290.87,3,Yes
CUST-10816,Male,0,Yes,No,28,Month-to-month,Fiber optic,No internet service,No internet service,No internet service,Yes,Mailed check,112.45,3224.88,0,Yes
CUST-10817,Male,0,No,Yes,51,Month-to-month,Fiber optic,No,Yes,No internet service,No,Credit card,44.46,2201.23,1,Yes
CUST-10818,Female,0,Yes,Yes,65,One year,Fiber optic,No,Yes,No,Yes,Electronic check,43.34,2872.97,1,No
CUST-10819,Female,1,Yes,No,47,Month-to-month,Fiber optic,No internet service,No,No,No,Credit card,77.5,3529.79,2,No
CUST-10820,Male,0,No,No,48,Month-to-month,Fiber optic,Yes,No internet service,Yes,Yes,Electronic check,90.84,4353.21,4,Yes
CUST-10821,Female,0,Yes,No,24,Month-to-month,Fiber optic,No,No internet service,Yes,Yes,Bank transfer,58.53,1344.84,2,Yes
CUST-10822,Male,0,Yes,No,51,Month-to-month,No,No,No,No internet service,Yes,Electronic check,43.57,2189.35,3,No
CUST-10823,Female,0,Yes,Yes,26,Two year,DSL,No,No,No,Yes,Mailed check,46.55,1300.81,2,No
CUST-10824,Female,0,Yes,No,3,Month-to-month,Fiber optic,No,No,No internet service,Yes,Credit card,44.4,115.85,3,Yes
CUST-10825,Male,1,Yes,No,18,Month-to-month,Fiber optic,No,No internet service,Yes,Yes,Credit card,71.16,1225.65,0,No
CUST-10826,Female,0,No,Yes,44,One year,DSL,Yes,Yes,Yes,Yes,Bank transfer,63.6,2822.78,2,No
CUST-10827,Female,0,No,No,70,Month-to-month,DSL,No internet service,Yes,No internet service,Yes,Bank transfer,73.52,5128.61,2,No
CUST-10828,Female,0,No,No,36,Two year,No,No internet service,No,No,No,Bank transfer,72.3,2610.34,0,No
CUST-10829,Male,0,Yes,No,62,Two year,DSL,No internet service,Yes,Yes,Yes,Credit card,81.49,5006.66,2,No
CUST-10830,Male,0,Yes,No,56,One year,DSL,No internet service,Yes,Yes,Yes,Bank transfer,56.8,3137.54,1,No
CUST-10831,Male,0,No,No,40,Two year,Fiber optic,No,No,No internet service,No,Bank transfer,50.24,1970.22,1,No
CUST-10832,Male,0,Yes,Yes,58,Month-to-month,DSL,Yes,Yes,Yes,No,Electronic check,68.13,3991.46,3,Yes
CUST-10833,Male,0,No,No,29,Month-to-month,DSL,Yes,Yes,Yes,Yes,Credit card,63.9,1841.76,0,No
CUST-10834,Female,0,Yes,No,32,Month-to-month,DSL,No internet service,No,Yes,Yes,Bank transfer,70.06,2189.51,1,Yes
CUST-10835,Female,0,No,Yes,53,Month-to-month,DSL,Yes,No internet service,No internet service,Yes,Mailed check,50.77,2698.9,1,No
CUST-10836,Female,1,No,Yes,46,Month-to-month,Fiber optic,No,No,No,Yes,Electronic check,77.84,3584.61,2,No
CUST-10837,Male,0,No,No,38,Month-to-month,No,Yes,No internet service,Yes,No,Bank transfer,41.43,1603.02,2,No
CUST-10838,Male,0,Yes,No,31,Month-to-month,DSL,Yes,Yes,No internet service,Yes,Credit card,56.19,1717.8,3,Yes
CUST-10839,Female,0,Yes,No,71,Month-to-month,Fiber optic,Yes,Yes,No internet service,No,Credit card,87.58,6214.3,1,No
CUST-10840,Male,0,No,No,4,One year,Fiber optic,Yes,Yes,No internet service,No,Credit card,42.37,190.56,0,No
CUST-10841,Female,0,Yes,No,4,Month-to-month,DSL,Yes,No internet service,Yes,No,Credit card,86.0,293.53,1,Yes
CUST-10842,Female,0,No,No,34,Month-to-month,Fiber optic,No,Yes,Yes,Yes,Bank transfer,36.82,1296.19,0,No
CUST-10843,Male,0,Yes,No,2,Month-to-month,Fiber optic,No internet service,Yes,No internet service,No,Credit card,33.3,67.42,0,No
CUST-10844,Male,0,No,No,24,One year,DSL,Yes,Yes,No internet service,No,Electronic check,35.12,787.83,3,No
CUST-10845,Male,0,Yes,Yes,41,Month-to-month,Fiber optic,No internet service,No internet service,No internet service,No,Mailed check,67.34,2705.52,1,Yes
CUST-10846,Male,1,No,Yes,29,One year,DSL,No,No,No,Yes,Mailed check,79.59,2303.14,0,Yes
CUST-10847,Male,0,No,No,14,Month-to-month,No,No internet service,No,No,Yes,Bank transfer,90.85,1244.39,1,Yes
CUST-10848,Female,0,No,Yes,20,Month-to-month,No,No,Yes,Yes,Yes,Mailed check,89.26,1822.93,3,No
CUST-10849,Female,0,Yes,No,44,Two year,No,No internet service,No internet service,Yes,Yes,Mailed check,82.25,3604.66,1,No
CUST-10850,Female,0,Yes,No,69,Month-to-month,DSL,No internet service,Yes,Yes,No,Credit card,48.36,3351.99,1,No
CUST-10851,Female,1,Yes,No,57,Month-to-month,Fiber optic,No internet service,Yes,No,No,Bank transfer,48.19,2704.4,2,No
CUST-10852,Female,0,No,No,39,Month-to-month,Fiber optic,No,No internet service,No,Yes,Bank transfer,80.76,3148.49,3,Yes
CUST-10853,Male,0,Yes,No,10,Month-to-month,DSL,No internet service,No internet service,No,Yes,Electronic check,93.43,1000.08,1,Yes
CUST-10854,Male,0,No,Yes,17,Month-to-month,No,No internet service,No,No,Yes,Bank transfer,44.38,747.05,0,No
CUST-10855,Female,0,Yes,No,32,Month-to-month,Fiber optic,Yes,No internet service,No,No,Mailed check,90.88,2880.51,4,Yes
CUST-10856,Male,0,Yes,Yes,18,Month-to-month,DSL,No internet service,No,No internet service,No,Bank transfer,26.59,435.43,1,No
CUST-10857,Male,0,No,No,50,Two year,No,Yes,No,No,Yes,Credit card,72.8,3639.06,2,No
CUST-10858,Female,1,Yes,Yes,26,Month-to-month,DSL,No,No,No internet service,Yes,Mailed check,62.92,1706.39,1,Yes
CUST-10859,Female,0,Yes,Yes,60,Month-to-month,Fiber optic,Yes,No,No internet service,No,Credit card,60.92,3587.02,1,Yes
CUST-10860,Female,0,No,Yes,19,Two year,DSL,No internet service,No internet service,No,No,Bank transfer,65.63,1244.47,3,No
CUST-10861,Female,0,No,No,36,Month-to-month,DSL,No internet service,No,No internet service,No,Mailed check,47.93,1639.79,2,No
CUST-10862,Male,0,No,Yes,52,Two year,No,No internet service,Yes,Yes,Yes,Credit card,73.92,3823.32,1,No
CUST-10863,Female,1,No,No,15,Month-to-month,Fiber optic,Yes,No,No,Yes,Electronic check,66.21,1006.29,0,No
CUST-10864,Female,0,No,No,55,One year,DSL,Yes,No,Yes,No,Bank transfer,83.71,4525.03,1,No
CUST-10865,Female,0,No,No,42,Two year,Fiber optic,No,No,Yes,Yes,Mailed check,96.81,4043.78,2,No
CUST-10866,Female,0,Yes,No,47,Month-to-month,No,Yes,No,Yes,No,Bank transfer,67.54,3188.91,5,Yes
CUST-10867,Female,0,Yes,Yes,33,Two year,No,No,No,Yes,No,Electronic check,48.63,1611.35,1,No
CUST-10868,Male,0,Yes,No,68,One year,No,Yes,No internet service,No,Yes,Bank transfer,42.24,2889.27,1,No
CUST-10869,Male,0,No,No,56,Two year,No,No,No internet service,No internet service,Yes,Electronic check,98.97,5493.59,1,No
CUST-10870,Male,0,No,No,14,Month-to-month,Fiber optic,No,No internet service,No internet service,No,Mailed check,96.41,1364.25,4,No
CUST-10871,Male,0,Yes,No,40,Month-to-month,DSL,No,No,No internet service,No,Credit card,82.75,3280.0,2,No
CUST-10872,Male,0,No,No,65,Month-to-month,No,No internet service,Yes,Yes,Yes,Bank transfer,66.2,4338.7,1,No
CUST-10873,Male,0,Yes,No,20,Two year,DSL,No internet service,Yes,No,No,Mailed check,81.3,1510.47,2,No
CUST-10874,Female,0,No,Yes,39,Month-to-month,DSL,Yes,No internet service,No,Yes,Mailed check,91.09,3538.03,1,No
CUST-10875,Female,0,No,No,55,Month-to-month,Fiber optic,No,No internet service,Yes,No,Electronic check,52.64,2900.14,0,No
CUST-10876,Female,1,No,Yes,19,Two year,DSL,No internet service,Yes,Yes,No,Electronic check,65.6,1313.87,2,Yes
CUST-10877,Female,0,No,No,37,Month-to-month,Fiber optic,No internet service,Yes,No,Yes,Bank transfer,42.88,1590.9,3,No
CUST-10878,Female,0,No,No,40,One year,No,No,No internet service,No internet service,No,Mailed check,62.42,2506.21,2,No
CUST-10879,Female,0,Yes,Yes,12,Month-to-month,Fiber optic,Yes,Yes,No,No,Electronic check,95.89,1169.45,5,Yes
CUST-10880,Male,1,Yes,Yes,12,One year,Fiber optic,No,Yes,No,No,Mailed check,86.57,1101.49,2,Yes
CUST-10881,Female,0,No,No,41,Month-to-month,Fiber optic,No internet service,No internet service,No internet service,Yes,Mailed check,67.7,2756.61,2,Yes
CUST-10882,Male,0,Yes,No,13,Month-to-month,Fiber optic,Yes,Yes,No,No,Credit card,18.0,163.84,2,Yes
CUST-10883,Male,0,Yes,No,69,Month-to-month,DSL,No,Yes,No internet service,No,Electronic check,51.88,3499.99,1,No
CUST-10884,Female,0,Yes,No,38,Month-to-month,DSL,No,No internet service,No internet service,Yes,Mailed check,67.05,2581.11,0,No
CUST-10885,Female,0,No,No,51,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Electronic check,60.68,3105.84,4,No
CUST-10886,Male,1,No,No,28,Month-to-month,Fiber optic,No,No internet service,No,No,Electronic check,65.66,1825.66,1,Yes
CUST-10887,Male,0,No,Yes,21,One year,Fiber optic,No internet service,No,No,No,Bank transfer,69.85,1437.55,3,No
CUST-10888,Male,0,No,No,35,Month-to-month,DSL,No,No,Yes,Yes,Electronic check,54.33,1910.59,1,No
CUST-10889,Male,0,No,No,51,Month-to-month,DSL,No internet service,No internet service,Yes,No,Bank transfer,64.85,3317.84,2,No
CUST-10890,Male,0,No,No,29,Month-to-month,Fiber optic,No,Yes,No,Yes,Credit card,62.01,1822.28,1,No
CUST-10891,Female,0,No,No,20,Month-to-month,Fiber optic,No internet service,Yes,No,No,Mailed check,50.94,963.37,2,Yes
CUST-10892,Female,0,Yes,Yes,10,One year,Fiber optic,No,Yes,No,Yes,Electronic check,101.93,931.08,2,Yes
CUST-10893,Female,0,No,Yes,39,Month-to-month,No,No internet service,No,No internet service,Yes,Credit card,55.47,2117.65,1,No
CUST-10894,Female,0,Yes,Yes,49,Two year,Fiber optic,Yes,No internet service,No internet service,No,Credit card,19.92,908.52,2,No
CUST-10895,Female,1,No,Yes,38,One year,DSL,No,Yes,Yes,No,Credit card,100.67,3755.31,2,No
CUST-10896,Female,0,No,No,18,Two year,Fiber optic,Yes,No,Yes,Yes,Credit card,48.07,943.75,1,Yes
CUST-10897,Male,0,No,Yes,18,One year,DSL,Yes,No,No,No,Credit card,83.0,1380.65,0,No
CUST-10898,Male,0,No,No,27,Month-to-month,DSL,Yes,Yes,No,No,Bank transfer,51.38,1410.75,0,No
CUST-10899,Female,0,No,No,25,Two year,Fiber optic,Yes,No,No internet service,No,Credit card,76.39,1955.1,1,No
